city,dataset_id,dataset_no,name,theme,has_location,has_time,has_numeric,data_type,main_usage,cross_city_pair,priority_score,raw_theme,service_category,dataset_type,provider_level_1,provider_level_2,provider,update_frequency,format,language,published_at,access_url,description,fields,theme_score_detail
taipei,c3ae074c-f65f-4f69-bf65-2c00a674e870,00002108,臺北市食品衛生管理查驗工作,食安健康,False,True,True,table,醫療資源與食安風險分布,False,2,統計,生活安全及品質,原始資料,主計處,,主計處,每1年,"CSV,CSV",中文,2022-02-15T00:00:00,"https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=8100&ymt=9400&kind=21&type=0&funid=a05032001&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1,https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=9500&kind=21&type=0&funid=a05032002&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1",臺北市食品衛生管理查驗工作時間數列統計資料,統計期、查驗件數/總計[件]、查驗件數/查核[件]、查驗件數/檢驗[件]、與規定不符件數/總計[件]、與規定不符件數/查核[件]、與規定不符件數/檢驗[件]、不符規定比率[%]、與規定不符件數按原因別/違規標示[件]、與規定不符件數按原因別/違規廣告[件]、與規定不符件數按原因別/食品添加物[件]、與規定不符件數按原因別/食品器皿容器包裝檢驗[件]、與規定不符件數按原因別/微生物[件]、與規定不符件數按原因別/真菌毒素[件]、與規定不符件數按原因別/動物用藥殘留[件]、與規定不符件數按原因別/化學成分[件]、與規定不符件數按原因別/成分分析[件]、 與規定不符件數按原因別/其他[件]、移外縣市未結案[件],智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:3; 勞動福祉:0; 文化共融:0
taipei,dab71a02-abc9-49cf-9853-b5627ad535d2,00003034,臺北市飲用水水質抽驗結果概況,食安健康,False,True,True,table,醫療資源與食安風險分布,False,2,統計,生活安全及品質,原始資料,主計處,,主計處,每1年,CSV,中文,2021-01-28T00:00:00,https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=8500&kind=21&type=0&funid=a05022001&cycle=4&outmode=12&compmode=0&outkind=1&deflst=2&nzo=1,臺北市飲用水水質抽驗結果概況時間數列統計資料,統計期、自來水檢驗件數[件]、自來水檢驗不合格件數[件]、自來水檢驗件數不合格率[%]、自來水檢驗項次[項次]、自來水檢驗不合格項次[項次]、自來水檢驗項次不合格率[%]、簡易自來水檢驗件數[件]、簡易自來水檢驗不合格件數[件]、簡易自來水檢驗件數不合格率[%]、簡易自來水檢驗項次[項次]、簡易自來水檢驗不合格項次[項次]、簡易自來水檢驗項次不合格率[%],智慧通勤:0; 韌性防災:0; 永續環境:1; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,FB62AEDB-79E6-4EA6-B013-C23291AEF5F7,, 新北市公費流感抗病毒藥劑合約醫療院所(類流感門診),食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府衛生局/疾病管制科/急性傳染病股,每年,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/fb62aedb-79e6-4ea6-b013-c23291aef5f7,提供查詢本市類流感合約院所，該合約院所可開立公費抗病毒藥劑以對抗流感。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,D26546B3-1AB9-4EAC-9A67-DE6E0B680AE0,,國小新生入學後預防接種紀錄檢查與補接種建議表,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,生育保健,,,,新北市政府衛生局/疾病管制科/預防接種股,不更新,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/d26546b3-1ab9-4eac-9a67-de6e0b680ae0,"提供我國國小入學新生查卡後接補種之對照表，可查詢需要補接種的疫苗類型，亦可查詢未接種之處理方式。
從未接種或忘記有無接種各項疫苗者，完成劑次視為0。
經醫師評估不適合接種活性減毒日本腦炎疫苗的孩童，衛生局/所有儲備不活化日本腦炎疫苗。",,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:3; 勞動福祉:0; 文化共融:0
newtaipei,02F2E513-F2CB-4DF9-AA84-2467EB3758FE,,寵物登記站簽約動物醫院,食安健康,False,True,False,point,醫療資源與食安風險分布,False,1,農業,公共資訊,,,,新北市政府農業局/新北市政府動物保護防疫處/秘書室,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/02f2e513-f2cb-4df9-aa84-2467eb3758fe,資料由新北市政府動物保護防疫處提供,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:0
newtaipei,D2D69F7E-E283-406E-859B-E9E5DC98AC50,,市售食品抽驗合格率,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,生活安全及品質,,,,新北市政府衛生局/食品藥物管理科/食品股,每季,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/d2d69f7e-e283-406e-859b-e9e5dc98ac50,市售食品抽驗合格率。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:3; 勞動福祉:0; 文化共融:0
newtaipei,B57C14E9-593C-4416-8EDD-D1AC8CDCEB48,,市售食品標示合格率,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,生活安全及品質,,,,新北市政府衛生局/食品藥物管理科/食品股,每季,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/b57c14e9-593c-4416-8edd-d1ac8cdceb48,市售食品標示合格率。,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,3F9DDF84-EB09-436E-B38E-83067D5A4681,,新北健康守護站,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,醫療,公共資訊,,,,新北市政府衛生局/食品藥物管理科/藥物股,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/3f9ddf84-eb09-436e-b38e-83067d5a4681,新北健康守護站名單,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,713F49A4-4244-4BE7-B71D-5E83DB7859E8,,新北市-113年緊急醫療醫院能力分級,食安健康,False,True,False,point,醫療資源與食安風險分布,False,1,醫療,就醫,,,,新北市政府消防局/緊急救護科,每年,JSON、CSV、XML,中文,,https://data.ntpc.gov.tw/datasets/713f49a4-4244-4be7-b71d-5e83db7859e8,新北市-113年緊急醫療醫院能力分級。,,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:2; 勞動福祉:0; 文化共融:0
newtaipei,977ECBCF-8B95-438F-8BE6-1B770294D3A3,,新北市3星等以上衛生安全製茶廠名冊,食安健康,False,True,False,table,醫療資源與食安風險分布,False,1,農業,休閒旅遊,,,,新北市政府農業局/農牧經營管理科,不更新,JSON、CSV、XML、KML,中文,,https://data.ntpc.gov.tw/datasets/977ecbcf-8b95-438f-8be6-1b770294d3a3,108年度為評鑑年，本市共有30家製茶廠獲評為3星至5星等,,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:1; 勞動福祉:0; 文化共融:1
