city,dataset_id,dataset_no,name,theme,has_location,has_time,has_numeric,data_type,main_usage,cross_city_pair,priority_score,raw_theme,service_category,dataset_type,provider_level_1,provider_level_2,provider,update_frequency,format,language,published_at,access_url,description,fields,theme_score_detail
taipei,34edcf5a-9a2b-41cf-940a-d7b9455dc6e6,00003551,臺北市弱勢兒童及少年扶助概況,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,公共資訊,網路服務,社會局,,社會局,每1年,CSV,中文,2020-12-29T00:00:00,/api/dataset/34edcf5a-9a2b-41cf-940a-d7b9455dc6e6/resource/ffc96dd2-4460-46c5-8cd9-b9df2387c763/download,定期提供臺北市弱勢兒童及少年扶助概況資訊,年/季、生活扶助、醫療補助人數、托育補助或津貼人數、緊急生活扶助人數,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:1; 勞動福祉:4; 文化共融:0
taipei,aa011cd4-17ff-42d4-a5f6-16230d7f6ade,00000708,臺北市弱勢家庭兒童托育補助,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生育保健,網路服務,社會局,,社會局,不定期更新,CSV,中文,2020-07-28T00:00:00,/api/dataset/aa011cd4-17ff-42d4-a5f6-16230d7f6ade/resource/f5ef7dad-7195-4fc7-93a5-fcae5059a547/download,弱勢家庭兒童托育補助統計資料呈現於【社會局局網 > 嬰幼兒照顧服務 > 育兒及托育相關補助】,機關代碼、項目、資料連結路徑、點閱數量、公告日期,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:5; 文化共融:0
taipei,e40cdd1a-406b-4cd3-8ac0-c9d5db12f66e,00003519,臺北市性侵害事件裁罰案按裁罰事由,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,每1年,CSV,中文,2020-12-28T00:00:00,/api/dataset/e40cdd1a-406b-4cd3-8ac0-c9d5db12f66e/resource/0cb84237-1749-4470-9e38-f40f67ae01b5/download,定期提供臺北市性侵害事件裁罰案按裁罰事由資訊,年/季、總件數、加害人裁罰/無正當理由不到場或拒絕接受評估或身心治療或輔導教育者件數、加害人裁罰/無正當理由不按時到場接受身心治療或輔導教育或接受之時數不足者、加害人裁罰/未依規定定期辦理登記或報到者、媒體不當報導裁罰、任何人揭露被害人身分裁罰,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,33508639-048f-41f3-9197-30d48a6c657e,00003570,臺北市性侵害加害人處遇,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,不定期更新,CSV,中文,2020-12-29T00:00:00,/api/dataset/33508639-048f-41f3-9197-30d48a6c657e/resource/10a68301-2e69-435e-aee5-050d055c65dd/download,提供每年度臺北市性侵害加害人處遇資訊,年度、總人數、無須處遇、完成處遇人數、尚在接受處遇人數、暫停處遇人數、未完成處遇已結案人數、轉入強制治療,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,2215a02a-9c2a-4313-9eb0-e28353dacffb,00003597,臺北市性侵害被害人保護扶助金額,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,每1年,CSV,中文,2020-12-30T00:00:00,/api/dataset/2215a02a-9c2a-4313-9eb0-e28353dacffb/resource/d5c2728b-8f23-4c72-a033-bd9bc2ff5394/download,定期提供臺北市性侵害被害人保護扶助金額,年/季、總金額、緊急生活扶助金額、生活扶助金額、急難救助金額、租金補助金額、醫療補助金額、庇護安置補助金額、心理復健補助金額、律師費用補助金額、訴訟費用補助金額、民間慈善團體資助金額、其他補助金額,智慧通勤:0; 韌性防災:1; 永續環境:0; 食安健康:2; 勞動福祉:3; 文化共融:0
taipei,3dd58570-95fe-441b-a086-79ba652078a8,00003582,臺北市性騷擾事件裁罰統計,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,每1年,CSV,中文,2020-12-30T00:00:00,/api/dataset/3dd58570-95fe-441b-a086-79ba652078a8/resource/13b6bda2-a41b-413d-8cc3-d17cc871a13c/download,定期提供臺北市性騷擾事件裁罰統計資訊,機關名稱、民國年、統計區間、裁罰件數、裁罰金額,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,da64a35b-cd04-409c-b21e-cdac96e66f39,00003587,臺北市性騷擾申訴事件審議結果,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,不定期更新,CSV,中文,2020-12-30T00:00:00,/api/dataset/da64a35b-cd04-409c-b21e-cdac96e66f39/resource/f2ca108c-e4eb-4755-ad4b-8ad5bfdef9be/download,提供臺北市性騷擾申訴事件審議結果資訊,年/季、申訴事件調查結果成立總數量、申訴事件調查結果不成立總數量、申訴事件調查結果撤回總計、再申訴事件調查結果成立、再申訴事件調查結果不成立、再申訴事件調查結果撤回、調解事件調解結果成立、調解事件調解結果不成立、移送司法偵查,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,81105b87-9c67-4a0b-899c-28cc8fd0fa5e,00003588,臺北市性騷擾當事人基本資料,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,社福,生活安全及品質,網路服務,社會局,,社會局,不定期更新,CSV,中文,2020-12-30T00:00:00,/api/dataset/81105b87-9c67-4a0b-899c-28cc8fd0fa5e/resource/290d8505-65a0-432e-8860-0ac874f75d94/download,每半年提供臺北市性騷擾當事人基本資料,年/季、總人數、男性人數、女性人數、未滿18歲、18歲至未滿30歲、30歲至未滿40歲、40歲至未滿50歲、50歲至未滿65歲、65歲以上、年齡不詳、領有身心障礙手冊或證明、疑似身心障礙者、非身心障礙者、身心障礙別不詳,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,c17d891c-b603-406a-b71c-6682a1179173,00002011,臺北市戶口之戶量,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,統計,公共資訊,原始資料,主計處,,主計處,每1年,CSV,中文,2022-01-26T00:00:00,https://tsis.dbas.gov.taipei/statis/webMain.aspx?sys=220&ymf=5700&kind=21&type=0&funid=a05002301&cycle=4&outmode=12&compmode=0&outkind=3&deflst=2&nzo=1,臺北市戶口之戶量時間數列統計資料,"統計期、戶別、戶數[戶]、人口數[人]、戶量[人/戶]
",智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:1; 文化共融:0
taipei,8724262e-5f09-40f3-bd81-dc67710237d1,00002822,臺北市戶籍罰鍰處罰金額基準表,勞動福祉,False,True,True,table,就業趨勢與社福資源分析,False,2,民政,公共資訊,網路服務,民政局,,民政局,不定期更新,ODS,中文,2020-11-10T00:00:00,/api/dataset/8724262e-5f09-40f3-bd81-dc67710237d1/resource/4750cf9c-bf57-4189-94e1-3579b05d6cab/download,民眾違反戶籍法相關規定，戶所依照處罰金額開罰,類別、項目、法定申報期間、主事由、次事由、處罰金額、依據,智慧通勤:0; 韌性防災:0; 永續環境:0; 食安健康:0; 勞動福祉:2; 文化共融:0
